sensor_type,device_type,timestamps,x,y,z
bmi160_gyroscope,smartphone,1497147986487,3.0067818,-2.0442708,2.6671345
bmi160_gyroscope,smartphone,1497147986489,2.8726265,-1.7418891,2.572374
bmi160_gyroscope,smartphone,1497147986491,2.711853,-1.4416368,2.47229
bmi160_gyroscope,smartphone,1497147986494,2.553209,-1.1232842,2.3626235
bmi160_gyroscope,smartphone,1497147986497,2.3849826,-0.8283556,2.2412448
bmi160_gyroscope,smartphone,1497147986499,2.225274,-0.5366211,2.1113484
bmi160_gyroscope,smartphone,1497147986502,2.0527887,-0.24595134,1.9952935
bmi160_gyroscope,smartphone,1497147986504,1.8792386,0.04152425,1.8600736
bmi160_gyroscope,smartphone,1497147986507,1.7163358,0.33964708,1.7259183
bmi160_gyroscope,smartphone,1497147986509,1.553433,0.61328125,1.5938925
bmi160_gyroscope,smartphone,1497147986511,1.3915948,0.8677504,1.4693197
bmi160_gyroscope,smartphone,1497147986514,1.2393392,1.1041192,1.347941
bmi160_gyroscope,smartphone,1497147986516,1.0806953,1.3042874,1.2308214
bmi160_gyroscope,smartphone,1497147986519,0.9326986,1.4831611,1.1200901
bmi160_gyroscope,smartphone,1497147986522,0.7868313,1.6354167,1.0253296
bmi160_gyroscope,smartphone,1497147986524,0.65267605,1.7557305,0.9369575
bmi160_gyroscope,smartphone,1497147986527,0.5185208,1.8515557,0.83900285
bmi160_gyroscope,smartphone,1497147986529,0.4099189,1.9377984,0.75808376
bmi160_gyroscope,smartphone,1497147986531,0.3055759,1.9867758,0.6824883
bmi160_gyroscope,smartphone,1497147986534,0.22998047,2.0155232,0.6015693
bmi160_gyroscope,smartphone,1497147986536,0.16929118,2.0251057,0.5323622
bmi160_gyroscope,smartphone,1497147986539,0.12989637,2.016588,0.47273764
bmi160_gyroscope,smartphone,1497147986542,0.097954646,1.9803874,0.4184367
bmi160_gyroscope,smartphone,1497147986544,0.086242676,1.9282159,0.3662652
bmi160_gyroscope,smartphone,1497147986547,0.10221355,1.8685913,0.32687038
bmi160_gyroscope,smartphone,1497147986549,0.13947889,1.7866075,0.3002523
bmi160_gyroscope,smartphone,1497147986551,0.18100315,1.7014296,0.28321669
