,acc_phone_x,acc_phone_y,acc_phone_z,gyr_phone_x,gyr_phone_y,gyr_phone_z,rotation_phone_x,rotation_phone_y,rotation_phone_z,rotation_phone_theta,rotation_phone_phi,labelstairsdown,labelstairsup,labelwalking,acc_phone_x_kalman,acc_phone_y_kalman,acc_phone_z_kalman,gyr_phone_x_kalman,gyr_phone_y_kalman,gyr_phone_z_kalman,rotation_phone_x_kalman,rotation_phone_y_kalman,rotation_phone_z_kalman,rotation_phone_theta_kalman,rotation_phone_phi_kalman
2017-06-25 00:29:13.441,0.1517843683,-8.611113515,2.6532626225,1.45047405125,1.9292273825,0.82042339,-0.230970472,0.618263645,-0.733707068,0.156701234,0.5235988,0,0,1,0.174480361727,-9.51129788176,1.91968821443,1.3312167063,1.79043303519,0.804229764952,-0.27779677644,0.62648787589,-0.704620606562,0.161846299625,0.523598790169
2017-06-25 00:29:13.541,1.97565168,-8.840197065,1.30815972675,1.02290735575,2.1014998075,0.39104665225,-0.12382899565,0.5873978895,-0.7897294805,0.12175236525,0.5235988,0,0,1,0.916986058214,-9.19820859013,1.63150194717,1.09931169732,1.99408947726,0.506981062119,-0.173932815532,0.599752930118,-0.763064878475,0.1349387025,0.523598790169
2017-06-25 00:29:13.641,0.902443401575,-9.8922095625,1.30109441365,0.322904295575,1.547976195,0.05770806204,-0.05033359865,0.578545956,-0.810038294,0.07763016925,0.5235988,0,0,1,0.910991070315,-9.52198150025,1.47579552768,0.515311313524,1.70201759023,0.183768884704,-0.0905549575825,0.585248759858,-0.79532151168,0.0964781477578,0.523598790169
2017-06-25 00:29:13.741,1.47862524933,-11.5724355,-1.99972164179,-0.66329668277,1.23526664225,-0.7279786905,-0.008788780392,0.347528288,-0.488573964,0.024443929645,0.5235988,0,0,1,1.14498972251,-10.4785810165,-0.162061599568,-0.371217491307,1.39643422166,-0.472152847149,-0.035396931607,0.422663859253,-0.584677933036,0.048134980712,0.523598790169
2017-06-25 00:29:13.841,-5.0346306807,-13.4610282125,-0.15184424275,-2.87688532,1.20611981684,-1.2247258625,0.00469828937345,-0.663262637,0.744869825,0.05252959865,0.5235988,0,0,1,-1.40246566029,-11.8699838986,-0.157246614931,-2.25593808062,1.27183472143,-1.01356253913,-0.00834940016698,-0.320037212562,0.328322690944,0.0510842706145,0.523598790169
2017-06-25 00:29:13.941,-1.88296445237,-11.289344165,1.28061698447,-1.97048545,1.88959302,-1.18594328825,-0.0312085339,-0.7402782645,0.6507853315,0.1603956525,0.5235988,0,0,1,-1.60054405932,-11.5990975301,0.520354746148,-2.04122548942,1.67628312291,-1.13757520757,-0.0237697699141,-0.607453955256,0.549757825859,0.124444661532,0.523598790169
2017-06-25 00:29:14.041,0.0447070334513,-5.12804404359,1.57426483846,-1.14837352974,0.468424139149,-0.212644574231,-0.0633773812,-0.777063296,0.584352672,0.2243910535,0.5235988,0,0,1,-0.922314100934,-8.58015298423,1.01701585997,-1.36963747037,0.885493833426,-0.472169445081,-0.0504883677411,-0.723455403625,0.573514111361,0.191520080627,0.523598790169
2017-06-25 00:29:14.141,-0.727969141707,-2.66746770732,1.1840743422,0.698199511195,0.365771790244,0.698666961683,-0.07994682775,-0.782406705,0.5730368475,0.2297692725,0.5235988,0,0,1,-0.842198333053,-5.82170421217,1.09574308661,0.185754167059,0.54523009104,0.370143788991,-0.0703605291724,-0.763774136896,0.573186375577,0.217189647552,0.523598790169
2017-06-25 00:29:14.241,6.76838689487,-14.5568065897,-8.44385673615,1.75165796453,0.87576243531,-0.20099335405,-0.101945842,-0.7238895335,0.641508961,0.2300522545,0.5235988,0,0,1,2.29515066335,-9.89689691523,-3.39984750519,1.36360024069,0.761630733228,-0.0407388620475,-0.0916674245584,-0.736495734683,0.620103487486,0.225821917664,0.523598790169
2017-06-25 00:29:14.341,-3.3927848429,-11.9562971075,0.36362388665,-0.4968713815,0.791636243615,0.0344533931538,-0.1261856543,-0.697247411,0.6407380605,0.295131394,0.5235988,0,0,1,-0.049614990833,-10.8576700736,-1.62629032368,-0.0358147181638,0.781275430745,0.013355312699,-0.114952816484,-0.709652490696,0.634273258043,0.272336466972,0.523598790169
2017-06-25 00:29:14.441,-3.11855504445,-5.67835202,3.14226581,0.56792399775,2.26767667012,0.438666457325,-0.172167345,-0.673859918,0.634407667,0.3340321555,0.5235988,0,0,1,-1.31473926895,-8.44135955288,0.620918721011,0.418307244711,1.75442721096,0.319329059106,-0.15354873235,-0.68517275001,0.63436553781,0.313741298083,0.523598790169
2017-06-25 00:29:14.541,2.07636225987,-10.912427985,1.23780602225,1.25238207575,1.60488573475,0.78246596769,-0.2464166205,-0.59859389,0.670762363,0.3597749355,0.5235988,0,0,1,0.0831912561178,-9.59418859826,0.911630379147,1.04568405129,1.65652188501,0.65251511151,-0.216195772598,-0.625958604137,0.659359240501,0.344635121284,0.523598790169
2017-06-25 00:29:14.641,1.0178234691,-8.92941155,2.149949261,0.87392579275,1.135022834,0.60497641125,-0.293976971,-0.525668744,0.6917652975,0.397798688,0.5235988,0,0,1,0.468479290179,-9.28404990851,1.49519518081,0.916490433872,1.31509475235,0.618315225451,-0.268665596182,-0.557367048721,0.681612491611,0.380313931012,0.523598790169
2017-06-25 00:29:14.741,0.824964515125,-8.9977894375,0.6943760655,0.63742388075,1.2415218825,0.210735577525,-0.324107692,-0.470236229,0.697907813,0.4317391665,0.5235988,0,0,1,0.615434952965,-9.15050060846,1.11780463631,0.706581336033,1.26692631906,0.325097723997,-0.306065869322,-0.497775407653,0.69280248578,0.414826132879,0.523598790169
2017-06-25 00:29:14.841,1.9830163735,-10.6231096625,-0.28554621495,-0.121777854745,1.36180913,-0.380319559375,-0.363697209,-0.450603393,0.672493738,0.460449835,0.5235988,0,0,1,1.17919977441,-9.83751789357,0.456467610443,0.0835037094232,1.32904641366,-0.182387609404,-0.344942952689,-0.465512908261,0.678856478222,0.445444841404,0.523598790169
2017-06-25 00:29:14.941,-2.5403973139,-14.3834101625,-3.40972958725,-2.5540608875,0.496214811508,-1.3521201345,-0.4007660045,-0.4908282775,0.598274594,0.488372433,0.5235988,0,0,1,-0.354148084289,-11.9583159614,-1.36549963763,-1.90042734048,0.783788792904,-1.02390669715,-0.382600209352,-0.482826925454,0.623520883921,0.474254154279,0.523598790169
2017-06-25 00:29:15.041,-5.24569177525,-11.0749301,2.38909195425,-2.360414145,1.7836529275,-0.158031721485,-0.4827438925,-0.5499496565,0.484232791,0.4776155335,0.5235988,0,0,1,-2.37061322361,-11.5461894515,0.403872894341,-2.24642146572,1.43840314793,-0.400986250578,-0.450155375469,-0.528734374406,0.527871726765,0.476510023883,0.523598790169
2017-06-25 00:29:15.141,0.635817837475,-6.5064899525,1.0941647165,-1.14769306125,0.88963047775,-0.0218002310675,-0.5494832055,-0.5618776935,0.396602856,0.473957389,0.5235988,0,0,1,-1.13125735016,-9.19501523444,0.729176826064,-1.41997671981,1.0791198692,-0.12819545522,-0.517160166541,-0.551402169186,0.437729384752,0.47479691545,0.523598790169
2017-06-25 00:29:15.241,-0.872745158525,-4.2191264425,0.48026131115,0.3675428632,0.3161166785,0.108175999493,-0.569252436,-0.557449363,0.37228382,0.475955641,0.5235988,0,0,1,-1.02468959571,-6.87361065703,0.61187398861,-0.0754350386723,0.579579152371,0.0418528959479,-0.552300692779,-0.555538029903,0.392787904243,0.47557454849,0.523598790169
2017-06-25 00:29:15.341,1.69992506947,-11.1259438975,-4.834885948,1.9227325625,-0.228889129682,0.44851515214,-0.5497527765,-0.5191733075,0.4138644115,0.5059761575,0.5235988,0,0,1,0.098491720337,-8.8574544258,-1.95494250012,1.42755250386,0.0502722858176,0.334410409216,-0.550581910108,-0.530667004691,0.407261139396,0.495977480416,0.523598790169
2017-06-25 00:29:15.441,0.6739585812,-12.32231619,-6.40835412815,-0.20312279865,0.842569663307,-0.32506035785,-0.532671693,-0.49418423,0.420842736,0.5428657355,0.5235988,0,0,1,0.335719265233,-10.4739185182,-4.0536379929,0.200986412817,0.56899200282,-0.140020473042,-0.538499990424,-0.505715225381,0.416587624244,0.527444853471,0.523598790169
2017-06-25 00:29:15.541,-2.33161149175,-5.78397243772,3.53163610025,0.254655460775,1.47118293825,-0.128192818268,-0.546586693,-0.4798302505,0.396698469,0.559272951,0.5235988,0,0,1,-0.763847585201,-8.28591499118,-0.47903471836,0.241355345813,1.15965940937,-0.131511517432,-0.543955137391,-0.488011644751,0.402929742741,0.548805129049,0.523598790169
2017-06-25 00:29:15.641,0.640068995,-11.30509151,1.77363179732,1.18195056175,1.842612052,0.856118275,-0.5605766265,-0.385047287,0.3876519305,0.621316523,0.5235988,0,0,1,-0.185104135953,-9.69445344219,0.582547125708,0.948854997899,1.60679075864,0.57900073572,-0.555167695862,-0.417590914324,0.392438460057,0.597468555267,0.523598790169
2017-06-25 00:29:15.741,0.257584366625,-7.9145219275,2.12671754525,1.10334727525,0.2696414551,0.7927937945,-0.5570797265,-0.309240776,0.39511706,0.66148862,0.5235988,0,0,1,-0.00261247639267,-8.8640607829,1.31024618086,1.06506146836,0.731354668173,0.732805939217,-0.556457522115,-0.343486678936,0.394277864779,0.64043329421,0.523598790169
2017-06-25 00:29:15.841,-0.32195051825,-8.6623668675,1.39150640075,0.949308272,0.104609170482,0.61418626975,-0.5355955695,-0.274999115,0.4287130175,0.6733895125,0.5235988,0,0,1,-0.134254772427,-8.7699643956,1.34854053455,0.977993895438,0.321022306933,0.647469593363,-0.54238443334,-0.296645766313,0.417924492951,0.662550659288,0.523598790169
2017-06-25 00:29:15.941,0.145617196,-9.806767175,0.35326539685,0.52608033075,0.940790472,0.4553826275,-0.5416570795,-0.247203948,0.4379113485,0.673471401,0.5235988,0,0,1,-0.0188817705103,-9.25366477222,0.879511499911,0.63807222,0.726786585969,0.509280006098,-0.541893780434,-0.262830869978,0.431649478204,0.669879714613,0.523598790169
2017-06-25 00:29:16.041,3.8264629725,-11.60051705,-0.82065348525,-0.500367226275,0.339726935967,-0.61048635815,-0.5601199385,-0.2322840035,0.410758667,0.680753133,0.5235988,0,0,1,1.56630362996,-10.3485433209,0.0782991277075,-0.218242473843,0.47337733948,-0.296292808929,-0.554188818497,-0.241938861598,0.417303760286,0.67717700297,0.523598790169
2017-06-25 00:29:16.141,-4.9191308015,-13.8490813875,-0.6513854555,-2.6822536975,-0.0200168168,-1.57081452675,-0.597715869,-0.306539449,0.345205749,0.6537064545,0.5235988,0,0,1,-1.10721893657,-11.9816513478,-0.265568845879,-2.071629532,0.150350545202,-1.2131984051,-0.583551392003,-0.286121338292,0.367794049836,0.66142557541,0.523598790169
2017-06-25 00:29:16.241,-1.60364527817,-12.97052825,1.1477532848,-1.5526077475,1.110614024,-1.98368803,-0.650662956,-0.367930306,0.229013929,0.6222186035,0.5235988,0,0,1,-1.31186323067,-12.4429928651,0.400467180819,-1.68123023634,0.779038260642,-1.76749750318,-0.628823675217,-0.342073188657,0.272493726389,0.635113233958,0.523598790169
2017-06-25 00:29:16.341,-2.46597212475,-5.1170791775,1.1573932305,-1.225976914,0.0636439003925,-0.6212666895,-0.6717746585,-0.403490619,0.1512323245,0.602180281,0.5235988,0,0,1,-1.78762724714,-9.02522985886,0.757172856906,-1.33879649017,0.310667196796,-0.94288581776,-0.65779767172,-0.384078610334,0.189223500542,0.613011484624,0.523598790169
2017-06-25 00:29:16.441,-1.372046874,-2.726789735,1.3673167025,0.28941871335,0.377551274775,0.5169769362,-0.685495768,-0.4111279455,0.1304975565,0.5864331225,0.5235988,0,0,1,-1.61631048499,-6.08681468195,1.04470660497,-0.11408083013,0.35445643321,0.107356295251,-0.676482338035,-0.402578551734,0.148896389318,0.595174368906,0.523598790169
2017-06-25 00:29:16.541,6.44290219425,-14.0130203775,-6.18897017245,1.35808259202,0.662950646508,0.36764933605,-0.672725009,-0.3608022505,0.1656048245,0.623829064,0.5235988,0,0,1,1.70597839301,-9.78463239185,-2.36420445379,0.993255292041,0.556428612367,0.294614118246,-0.673947718572,-0.374006365953,0.160370077605,0.614404935824,0.523598790169
2017-06-25 00:29:16.641,-2.22832625475,-12.07437168,-1.999721621,-0.321866190275,1.22185111112,-0.1776226505,-0.661758235,-0.315985049,0.1157584167,0.6695538785,0.5235988,0,0,1,0.0841205906246,-10.8528657186,-2.1924398691,0.00404339302559,0.992082933384,-0.0451184561486,-0.665724913307,-0.334323671252,0.12973524575,0.651416157812,0.523598790169
2017-06-25 00:29:16.741,-6.45146432175,-4.16380146575,1.723994991,0.5557595293,2.81475865975,0.133622922325,-0.6637181965,-0.2780256335,0.059539434,0.68984074,0.5235988,0,0,1,-2.61007569529,-7.7322125308,-0.346797797999,0.419034856746,2.18539486623,0.0834701580109,-0.664371235683,-0.295819576581,0.0815317722158,0.677203426193,0.523598790169
2017-06-25 00:29:16.841,3.342249888,-12.99753208,4.225293626,1.27152049372,1.51047130125,1.15362888715,-0.65007651,-0.164255054,0.0611774119,0.738279994,0.5235988,0,0,1,-0.156319221529,-10.1886452285,1.80782615212,1.06025998505,1.74352019313,0.853354731362,-0.654728264,-0.205838246708,0.0675544291101,0.718192764602,0.523598790169
2017-06-25 00:29:16.941,-0.32183076975,-8.90384461,2.681104735,0.96243100575,2.466061415,0.3895028035,-0.6068050985,-0.05435342499,0.000260488095,0.7920951245,0.5235988,0,0,1,-0.224548865879,-9.5892465055,2.21936358861,0.986674704624,2.21657029229,0.51965429787,-0.622400130564,-0.102232765047,0.0213436708948,0.767789668022,0.523598790169
2017-06-25 00:29:17.041,2.6720036674,-9.4170376125,1.851948918,0.63098229875,1.900932335,0.33903487075,-0.580258204,0.02340469795,-0.05166624365,0.812288936,0.5235988,0,0,1,0.969511278302,-9.50890594806,2.04621737441,0.71912894149,2.00992105759,0.389714609357,-0.593971918619,-0.0163051475092,-0.0287922479396,0.79765374934,0.523598790169
2017-06-25 00:29:17.141,0.534927635125,-9.6821065,0.9499845453,0.20328250835,1.5796783575,0.0848319163525,-0.5766271625,0.07071612845,-0.07983406585,0.809790449,0.5235988,0,0,1,0.790360711667,-9.58970952876,1.52961145537,0.331118068059,1.7282397704,0.170378483512,-0.582271432648,0.043211581246,-0.0638426713983,0.805798846455,0.523598790169
2017-06-25 00:29:17.241,1.9890637975,-11.329041625,-3.38973114875,-0.88766073807,1.5112431925,-0.88097959375,-0.582280092,0.120888566,-0.13200661555,0.7925143645,0.5235988,0,0,1,1.28450796267,-10.4011611402,-0.78865658214,-0.585626523613,1.58617141038,-0.585980644935,-0.582277279081,0.0963374423029,-0.110650860784,0.796883458495,0.523598790169
2017-06-25 00:29:17.341,-2.20169858205,-13.6942309615,0.799936562821,-2.96561237692,0.4602612452,-1.6709348,-0.6677681875,0.13073585475,-0.1973738825,0.7038730975,0.5235988,0,0,1,-0.152628108692,-11.9374790742,-0.0400230627947,-2.37581123417,0.849034290046,-1.36650917382,-0.639947938408,0.119863657546,-0.17020357091,0.734462909757,0.523598790169
2017-06-25 00:29:17.441,-1.43258099775,-11.929772355,0.638572106667,-1.5855343325,0.82143487125,-1.7445509395,-0.7412083675,0.11966595685,-0.2703852345,0.60173824,0.5235988,0,0,1,-0.680269369346,-11.933883664,0.279768744599,-1.78137845595,0.830964848497,-1.63847678265,-0.70825644873,0.119728444278,-0.238998333303,0.645389517759,0.523598790169
2017-06-25 00:29:17.541,-1.12799436898,-5.9065375575,0.21740790995,-1.03600346225,-0.7791653137,-0.7886946035,-0.783045744,0.1007828578,-0.2892064615,0.5408169695,0.5235988,0,0,1,-0.864837270555,-9.12194214548,0.250380849505,-1.2207201304,-0.223192728992,-1.02713369472,-0.758708009427,0.106770929984,-0.273476270878,0.575209419257,0.523598790169
2017-06-25 00:29:17.641,-0.770058684775,-4.6760363675,-0.8481961965,-0.0561908304,-0.223325945025,0.086189437595,-0.806725811,0.0773966307,-0.2780395575,0.5156282755,0.5235988,0,0,1,-0.825766230276,-7.04779096857,-0.267329803088,-0.344781092408,-0.223279941363,-0.22619619643,-0.791099966959,0.0866808753922,-0.2766098717,0.535223685498,0.523598790169
2017-06-25 00:29:17.741,4.47769368049,-7.94661672195,-6.75302069024,0.169057458854,-0.819889727561,0.604971208049,-0.8147082195,0.07241625695,-0.2338355445,0.5254377905,0.5235988,0,0,1,1.36050510935,-7.46712066948,-3.32374835396,0.0417194841136,-0.613882349042,0.371755235707,-0.807025688184,0.0769248285397,-0.247236738054,0.528656222804,0.523598790169
2017-06-25 00:29:17.841,1.11491234359,-8.48592297692,-5.49257835128,-0.242265753359,-1.76913514282,0.694746318974,-0.8254699275,0.0680518562,-0.1691550142,0.533299675,0.5235988,0,0,1,1.25926321378,-7.94242306383,-4.34582183116,-0.171889352627,-1.37023017603,0.60411874343,-0.819467836766,0.0708563116635,-0.193618009536,0.531772514653,0.523598790169
2017-06-25 00:29:17.941,-4.5150910474,-7.0702776075,-3.65958999,0.51452806375,-1.11926491288,0.575217356,-0.835939797,0.0463520479,-0.0665651626,0.542294826,0.5235988,0,0,1,-1.12112722964,-7.53554054356,-4.02243120187,0.344422076213,-1.20592241521,0.583326759355,-0.830579550216,0.0540970347998,-0.106370803268,0.538834167126,0.523598790169
2017-06-25 00:29:18.041,0.841430213,-11.3864022875,-2.53351164,0.772297846968,1.2232352515,0.02254554195,-0.812433858,0.0671317497,-0.06674039745,0.5749218375,0.5235988,0,0,1,-0.312092523171,-9.33208538132,-3.32076943574,0.66626292771,0.384455181141,0.17989428472,-0.818338772274,0.0630119078999,-0.0791566008361,0.563053111422,0.523598790169
2017-06-25 00:29:18.141,3.1023886925,-8.982221785,1.85218843835,1.5213314725,0.72922974336,0.224443907363,-0.766699764,0.09865156045,-0.1212001565,0.622097123,0.5235988,0,0,1,1.09547584959,-9.16886321661,-0.88298376316,1.3094308415,0.610180236077,0.211943800723,-0.78350402314,0.0873870436481,-0.108027917935,0.602678377921,0.523598790169
2017-06-25 00:29:18.241,-0.0893941030175,-9.23321995,-0.0598156129,1.09887542725,-0.00958251395,0.507713827975,-0.719625257,0.11223824335,-0.1313548423,0.672295126,0.5235988,0,0,1,0.607031076643,-9.19888767341,-0.495061115591,1.15105463939,0.204419503871,0.42472418828,-0.740412515198,0.104383601097,-0.124046517456,0.649399165612,0.523598790169
2017-06-25 00:29:18.341,0.43337880225,-8.77140018,1.62304493043,1.22368775725,-0.05304989275,0.5748713245,-0.6693105625,0.1187424112,-0.12342222655,0.7226230915,0.5235988,0,0,1,0.53544555013,-8.99945179544,0.503108357046,1.20568803741,0.0358534345779,0.532741753229,-0.692448392574,0.114204068097,-0.123617817666,0.698540774661,0.523598790169
2017-06-25 00:29:18.441,-1.195354301,-8.51549236,0.754012052875,1.303595335,0.8592592134,0.4837042975,-0.61460053,0.1327339688,-0.1260134728,0.766943556,0.5235988,0,0,1,-0.178050611064,-8.77366993768,0.621348140741,1.27933221046,0.574939918029,0.497463642935,-0.639933599033,0.126877281567,-0.125262914279,0.744446846194,0.523598790169
2017-06-25 00:29:18.541,0.66461794946,-10.5003649875,-0.932441018575,0.347100154007,0.965944588,0.4627558428,-0.573148892,0.183190357,-0.1373540385,0.78664646,0.5235988,0,0,1,0.169326801026,-9.57922617309,-0.110883778921,0.578123200454,0.830931975075,0.472494441387,-0.594881819151,0.16539165916,-0.133565885876,0.772767611906,0.523598790169
2017-06-25 00:29:18.641,3.89100875,-12.9539426875,-2.42579562025,-1.89662020275,-0.411356269125,-0.76905044466,-0.5952050285,0.1998042445,-0.1444039955,0.7641198165,0.5235988,0,0,1,1.70353411713,-11.1536345745,-1.20179904758,-1.28333645733,0.0176017321017,-0.420687249683,-0.595099837331,0.188927565935,-0.141008416219,0.766963947483,0.523598790169
2017-06-25 00:29:18.741,0.763771798233,-14.4851386625,2.901865649,-2.37060889,-0.83429142596,-1.9692876275,-0.707797662,0.1429069802,-0.1433785785,0.67537205,0.5235988,0,0,1,1.3161312589,-12.7078833448,0.73207618657,-2.10116413681,-0.540135531768,-1.53476822551,-0.67112379851,0.157452564014,-0.142636011832,0.705495358575,0.523598790169
2017-06-25 00:29:18.841,-0.85023194515,-9.70348191,1.48790595825,-0.9174464045,-1.7990116,-1.73398355,-0.7747207985,0.0286295696425,-0.1563288195,0.611014488,0.5235988,0,0,1,0.423080689208,-11.3062379752,1.08826525162,-1.21079186621,-1.36432586969,-1.67808600346,-0.741008506686,0.0693462565794,-0.152038859689,0.642087928334,0.523598790169
2017-06-25 00:29:18.941,-2.71020423,-4.4883266475,1.24379357417,-0.39509261071,-1.4499150725,-0.91033937625,-0.8062415685,-0.05678389295,-0.1189244123,0.576163306,0.5235988,0,0,1,-0.868568736034,-8.12547354087,1.16155886871,-0.597236823509,-1.42036139145,-1.12576021076,-0.785013585873,-0.0169183244781,-0.129299162113,0.597844986439,0.523598790169
2017-06-25 00:29:19.041,-2.09576192655,-2.8562405475,1.5835869695,1.11473984925,-0.5509150239,0.4774490406,-0.8022175275,-0.1018233066,-0.0832129508,0.582025453,0.5235988,0,0,1,-1.37446066317,-5.66721499637,1.36044198034,0.690482806121,-0.85113195123,0.0276070060236,-0.796619073039,-0.0749876510149,-0.0976517536869,0.587228287465,0.523598790169
2017-06-25 00:29:19.141,4.00483212075,-16.0745934275,-10.3664832525,0.7296822626,-0.3318479806,-0.29444953575,-0.764738205,-0.1113306266,-0.03683185795,0.6332720175,0.5235988,0,0,1,0.843071746318,-10.5225753023,-4.16593807351,0.719967970453,-0.511155000086,-0.204084185898,-0.775112797874,-0.0998438154456,-0.0558867242824,0.618128859158,0.523598790169
2017-06-25 00:29:19.241,-0.57827746825,-9.88777856713,2.247905532,-0.162663268575,1.84279838425,-0.554960967025,-0.7594964725,-0.0988597265,-0.0893593787,0.6360521465,0.5235988,0,0,1,0.257141961506,-10.2264230559,-1.14337801347,0.0560678386429,1.02998608299,-0.456508988113,-0.764578284375,-0.0991707650664,-0.0788724016121,0.630157417021,0.523598790169
2017-06-25 00:29:19.341,-4.68358067875,-9.34836047425,4.27666682835,1.25315400975,1.0068300105,2.40438728465,-0.7251658555,-0.02584611918,-0.1327335815,0.6731530755,0.5235988,0,0,1,-1.77959653885,-9.81677978409,1.41084868814,0.956495620461,1.01482570346,1.6016527489,-0.73799134483,-0.0490216147568,-0.115858882323,0.659012420456,0.523598790169
2017-06-25 00:29:19.441,2.16431939873,-9.7164749475,1.34504303497,1.44198287,0.508166340075,0.8614951335,-0.668534656,0.07035152685,-0.083756774,0.7351543585,0.5235988,0,0,1,-0.153776606285,-9.7699843133,1.37983741515,1.32167082901,0.683114116768,1.06917482709,-0.691137070237,0.0326216250837,-0.0938143607363,0.710112317185,0.523598790169
2017-06-25 00:29:19.541,-0.546363850825,-8.4509464625,0.520198262593,1.197868183,0.613787001,0.6862681175,-0.6124473595,0.1025671309,-0.0755261946,0.7798664795,0.5235988,0,0,1,-0.315614770626,-9.15461293005,0.974727612853,1.2285486283,0.637725420008,0.793707305374,-0.638054389028,0.0804596688492,-0.0812558733783,0.75692529216,0.523598790169
2017-06-25 00:29:19.641,0.969803327325,-9.3843454875,0.37523970275,0.63066288025,0.86687199125,0.38306121975,-0.5781963965,0.1372737725,-0.080902079,0.800087838,0.5235988,0,0,1,0.214279463014,-9.26179000022,0.692215542999,0.778829170202,0.787748455752,0.498283783055,-0.597675246054,0.119316714426,-0.0810129215353,0.785892258892,0.523598790169
2017-06-25 00:29:19.741,2.89719532513,-11.48669385,0.120110235125,-0.36123437165,0.476756969375,-0.236714854338,-0.575072428,0.16367904,-0.10234515325,0.7949427005,0.5235988,0,0,1,1.3202710838,-10.2997755512,0.422607681056,-0.0787071385488,0.58414129001,-0.030482713507,-0.582427768608,0.149657571927,-0.0956617681846,0.791966120581,0.523598790169
2017-06-25 00:29:19.841,-5.0903747275,-13.2660735875,-1.24511084125,-2.2872143525,0.360329358075,-1.2965947625,-0.6361926915,0.1489748065,-0.12807311225,0.7449982675,0.5235988,0,0,1,-1.32242109167,-11.6836442405,-0.363314119176,-1.73990846602,0.437610875448,-0.941338306212,-0.6186966324,0.149190605772,-0.117918641715,0.760445345924,0.523598790169
2017-06-25 00:29:19.941,-4.48126131075,-12.006472925,0.69425631705,-1.40809802825,2.038122069,-1.829169925,-0.702899185,0.167003871,-0.2188206855,0.65431305,0.5235988,0,0,1,-2.62460532385,-11.8342535489,0.135071925613,-1.49032629094,1.48547094392,-1.58005457181,-0.675498176133,0.161373686435,-0.187208092415,0.689218468726,0.523598790169
2017-06-25 00:29:20.041,-0.464094923725,-5.81055709,1.89667593,-1.03067983675,0.2847871597,-0.851140687,-0.737314576,0.168839476,-0.291942784,0.5849976405,0.5235988,0,0,1,-1.7339674899,-9.0240146203,0.965237783814,-1.1445880724,0.69937927244,-1.05566551026,-0.71719843689,0.166479782472,-0.259129413007,0.619274428023,0.523598790169
2017-06-25 00:29:20.141,-1.4774876025,-2.57805901,1.15619573225,0.59480828225,-0.397727799,0.1704091357,-0.753006396,0.1509969185,-0.292197355,0.5697849955,0.5235988,0,0,1,-1.62823750732,-6.01677893833,1.05522781012,0.163756137688,-0.0189003659103,-0.173613264869,-0.741353858512,0.155890543022,-0.281837167451,0.58606138269,0.523598790169
2017-06-25 00:29:20.241,6.89735716875,-13.5670678025,-8.90426387265,1.3090786631,0.28688998625,-0.0752493961,-0.713963147,0.1354136785,-0.2717254625,0.630356932,0.5235988,0,0,1,1.88631028624,-9.53922001081,-3.63823880319,1.02524819036,0.181301603007,-0.102849163401,-0.722876568659,0.141885736647,-0.274893467445,0.615788726708,0.523598790169
2017-06-25 00:29:20.341,-1.88666131564,-12.4822896821,1.75972535051,-0.613526960205,1.03846118962,-0.629197516872,-0.705060412,0.1412807355,-0.314035722,0.619690629,0.5235988,0,0,1,0.330959636943,-10.9122519533,-1.09441767118,-0.207410456051,0.742486845372,-0.481510254193,-0.710858109563,0.141471959769,-0.301772453121,0.618407366259,0.523598790169
2017-06-25 00:29:20.441,-6.86771889075,-8.58668417325,3.362008828,0.84943712985,2.64517471225,0.84243657585,-0.6644798415,0.1940064455,-0.3856664175,0.608138895,0.5235988,0,0,1,-2.63658697468,-9.82730340354,1.00569851554,0.587532227152,1.98818293467,0.470952346797,-0.67957215202,0.177402030671,-0.359382458167,0.611516068169,0.523598790169
2017-06-25 00:29:20.541,3.27626712,-8.3195796775,4.241699515,1.114633359,0.866579194975,0.875975383,-0.581439599,0.253022476,-0.4269820865,0.644138766,0.5235988,0,0,1,-0.199102047865,-9.123904308,2.53068237584,0.984008662283,1.25386522559,0.76233058096,-0.613373666958,0.229121345217,-0.405803123995,0.633409606708,0.523598790169
2017-06-25 00:29:20.641,0.297221945325,-8.6450628175,1.2240945394,0.3185389219,1.12067566965,1.09850279125,-0.5255833835,0.3066636235,-0.4310158785,0.6659436915,0.5235988,0,0,1,0.00550004095196,-8.90050991823,1.91494545348,0.483453705638,1.16666558942,1.00417672003,-0.554151886807,0.282155080461,-0.423116726143,0.655243678003,0.523598790169
2017-06-25 00:29:20.741,1.650527776,-8.7346965825,1.59430470205,0.55126105775,1.24114924625,0.4088807875,-0.486640651,0.34353269,-0.4470667795,0.6670924055,0.5235988,0,0,1,0.683637947626,-8.82315282953,1.76384167569,0.53445724431,1.21543024836,0.575913969843,-0.508610001174,0.324133252116,-0.439563233984,0.663195508931,0.523598790169
2017-06-25 00:29:20.841,3.62737698,-9.8725102825,0.865859471157,-0.0994452587,0.120180765925,0.269268801068,-0.471303199,0.36009685,-0.452880956,0.6656422335,0.5235988,0,0,1,1.89715000418,-9.31271005894,1.34066247195,0.0576466132565,0.498366770455,0.355309905968,-0.483443485314,0.348729940923,-0.448708510502,0.664837558669,0.523598790169
