acc_phone_x,acc_phone_y,acc_phone_z,gyr_phone_x,gyr_phone_y,gyr_phone_z,rot_phone_x,rot_phone_y,rot_phone_z,rot_phone_theta,rot_phone_phi,labelstairsdown,labelstairsup,labelstanding,labelwalking,labelsitting,labelondesk,pca_1,pca_2,pca_3,pca_4,acc_phone_x_temp_mean_ws_30,acc_phone_y_temp_mean_ws_30,acc_phone_z_temp_mean_ws_30,gyr_phone_x_temp_mean_ws_30,gyr_phone_y_temp_mean_ws_30,gyr_phone_z_temp_mean_ws_30,rot_phone_x_temp_mean_ws_30,rot_phone_y_temp_mean_ws_30,rot_phone_z_temp_mean_ws_30,rot_phone_theta_temp_mean_ws_30,rot_phone_phi_temp_mean_ws_30,pca_1_temp_mean_ws_30,pca_2_temp_mean_ws_30,pca_3_temp_mean_ws_30,pca_4_temp_mean_ws_30,acc_phone_x_temp_std_ws_30,acc_phone_y_temp_std_ws_30,acc_phone_z_temp_std_ws_30,gyr_phone_x_temp_std_ws_30,gyr_phone_y_temp_std_ws_30,gyr_phone_z_temp_std_ws_30,rot_phone_x_temp_std_ws_30,rot_phone_y_temp_std_ws_30,rot_phone_z_temp_std_ws_30,rot_phone_theta_temp_std_ws_30,rot_phone_phi_temp_std_ws_30,pca_1_temp_std_ws_30,pca_2_temp_std_ws_30,pca_3_temp_std_ws_30,pca_4_temp_std_ws_30,temp_pattern_labelstairsdown,temp_pattern_labelstairsup,temp_pattern_labelstanding,temp_pattern_labelwalking,temp_pattern_labelsitting,temp_pattern_labelondesk,temp_pattern_labelstairsdown(b)labelstairsdown,temp_pattern_labelstairsdown(b)labelstairsup,temp_pattern_labelstairsdown(b)labelstanding,temp_pattern_labelstairsdown(b)labelwalking,temp_pattern_labelstairsdown(b)labelsitting,temp_pattern_labelstairsdown(b)labelondesk,temp_pattern_labelstairsup(b)labelstairsdown,temp_pattern_labelstairsup(b)labelstairsup,temp_pattern_labelstairsup(b)labelstanding,temp_pattern_labelstairsup(b)labelwalking,temp_pattern_labelstairsup(b)labelsitting,temp_pattern_labelstairsup(b)labelondesk,temp_pattern_labelstanding(b)labelstairsdown,temp_pattern_labelstanding(b)labelstairsup,temp_pattern_labelstanding(b)labelstanding,temp_pattern_labelstanding(b)labelwalking,temp_pattern_labelstanding(b)labelsitting,temp_pattern_labelstanding(b)labelondesk,temp_pattern_labelwalking(b)labelstanding,temp_pattern_labelwalking(b)labelwalking,temp_pattern_labelwalking(b)labelsitting,temp_pattern_labelwalking(b)labelondesk,temp_pattern_labelsitting(b)labelstanding,temp_pattern_labelsitting(b)labelwalking,temp_pattern_labelsitting(b)labelsitting,temp_pattern_labelsitting(b)labelondesk,temp_pattern_labelondesk(b)labelondesk,acc_phone_x_max_freq,acc_phone_x_freq_weighted,acc_phone_x_pse,acc_phone_x_freq_0.0_Hz_ws_10,acc_phone_x_freq_0.1_Hz_ws_10,acc_phone_x_freq_0.2_Hz_ws_10,acc_phone_x_freq_0.3_Hz_ws_10,acc_phone_x_freq_0.4_Hz_ws_10,acc_phone_x_freq_0.5_Hz_ws_10,acc_phone_y_max_freq,acc_phone_y_freq_weighted,acc_phone_y_pse,acc_phone_y_freq_0.0_Hz_ws_10,acc_phone_y_freq_0.1_Hz_ws_10,acc_phone_y_freq_0.2_Hz_ws_10,acc_phone_y_freq_0.3_Hz_ws_10,acc_phone_y_freq_0.4_Hz_ws_10,acc_phone_y_freq_0.5_Hz_ws_10,acc_phone_z_max_freq,acc_phone_z_freq_weighted,acc_phone_z_pse,acc_phone_z_freq_0.0_Hz_ws_10,acc_phone_z_freq_0.1_Hz_ws_10,acc_phone_z_freq_0.2_Hz_ws_10,acc_phone_z_freq_0.3_Hz_ws_10,acc_phone_z_freq_0.4_Hz_ws_10,acc_phone_z_freq_0.5_Hz_ws_10,gyr_phone_x_max_freq,gyr_phone_x_freq_weighted,gyr_phone_x_pse,gyr_phone_x_freq_0.0_Hz_ws_10,gyr_phone_x_freq_0.1_Hz_ws_10,gyr_phone_x_freq_0.2_Hz_ws_10,gyr_phone_x_freq_0.3_Hz_ws_10,gyr_phone_x_freq_0.4_Hz_ws_10,gyr_phone_x_freq_0.5_Hz_ws_10,gyr_phone_y_max_freq,gyr_phone_y_freq_weighted,gyr_phone_y_pse,gyr_phone_y_freq_0.0_Hz_ws_10,gyr_phone_y_freq_0.1_Hz_ws_10,gyr_phone_y_freq_0.2_Hz_ws_10,gyr_phone_y_freq_0.3_Hz_ws_10,gyr_phone_y_freq_0.4_Hz_ws_10,gyr_phone_y_freq_0.5_Hz_ws_10,gyr_phone_z_max_freq,gyr_phone_z_freq_weighted,gyr_phone_z_pse,gyr_phone_z_freq_0.0_Hz_ws_10,gyr_phone_z_freq_0.1_Hz_ws_10,gyr_phone_z_freq_0.2_Hz_ws_10,gyr_phone_z_freq_0.3_Hz_ws_10,gyr_phone_z_freq_0.4_Hz_ws_10,gyr_phone_z_freq_0.5_Hz_ws_10,rot_phone_x_max_freq,rot_phone_x_freq_weighted,rot_phone_x_pse,rot_phone_x_freq_0.0_Hz_ws_10,rot_phone_x_freq_0.1_Hz_ws_10,rot_phone_x_freq_0.2_Hz_ws_10,rot_phone_x_freq_0.3_Hz_ws_10,rot_phone_x_freq_0.4_Hz_ws_10,rot_phone_x_freq_0.5_Hz_ws_10,rot_phone_y_max_freq,rot_phone_y_freq_weighted,rot_phone_y_pse,rot_phone_y_freq_0.0_Hz_ws_10,rot_phone_y_freq_0.1_Hz_ws_10,rot_phone_y_freq_0.2_Hz_ws_10,rot_phone_y_freq_0.3_Hz_ws_10,rot_phone_y_freq_0.4_Hz_ws_10,rot_phone_y_freq_0.5_Hz_ws_10,rot_phone_z_max_freq,rot_phone_z_freq_weighted,rot_phone_z_pse,rot_phone_z_freq_0.0_Hz_ws_10,rot_phone_z_freq_0.1_Hz_ws_10,rot_phone_z_freq_0.2_Hz_ws_10,rot_phone_z_freq_0.3_Hz_ws_10,rot_phone_z_freq_0.4_Hz_ws_10,rot_phone_z_freq_0.5_Hz_ws_10,rot_phone_theta_max_freq,rot_phone_theta_freq_weighted,rot_phone_theta_pse,rot_phone_theta_freq_0.0_Hz_ws_10,rot_phone_theta_freq_0.1_Hz_ws_10,rot_phone_theta_freq_0.2_Hz_ws_10,rot_phone_theta_freq_0.3_Hz_ws_10,rot_phone_theta_freq_0.4_Hz_ws_10,rot_phone_theta_freq_0.5_Hz_ws_10,rot_phone_phi_max_freq,rot_phone_phi_freq_weighted,rot_phone_phi_pse,rot_phone_phi_freq_0.0_Hz_ws_10,rot_phone_phi_freq_0.1_Hz_ws_10,rot_phone_phi_freq_0.2_Hz_ws_10,rot_phone_phi_freq_0.3_Hz_ws_10,rot_phone_phi_freq_0.4_Hz_ws_10,rot_phone_phi_freq_0.5_Hz_ws_10,cluster
2017-06-21 02:00:36.795,-7199946839830,-3150532665510,175133658080,83894951310.9,-622906149069,-3363890972060,-61875401918.5,-706504981431,68850481601.3,264091589443,142409880470,0,0,0,1,0,0,0.0002372706,0.0023431912,0.001306624,-0.0002199343,-424666787743,-179570292110,9455009726.65,4705872875.57,-34160505146.5,-192770886568,-3691909615.08,-40425322594.7,3831938953.95,14367295620.6,8458139557.9,-0.0016152966,0.000178881,-0.000064781,-1.45427168531E-05,12887592324700,5488697082790,292738609605,144144206141,1048838492280,5875012665570,112241572227,1234074942380,117783499843,443519572964,256224484598,0.0034099318,0.0040239408,0.0024930288,0.0003587652,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.279623407,1.6674285972,-8608359595840,-8620251803170,-8665323719280,-8792012870010,-9268966752730,-15203713246100,0,0.2788178152,1.6739437203,-3742307729480,-3747305497830,-3766247640350,-3819494118930,-4020000135670,-6520854420110,0.5,0.2776399927,1.6831765173,206073692383,206335021622,207325529967,210110187032,220600533858,352013185917,0.5,0.2783263969,1.6778529895,99269455242.8,99399350132.3,99891670777.2,101275616119,106487414374,171546259957,0,0.2775347349,1.6840346044,-732629681665,-733557201168,-737072661038,-746955060877,-784174015783,-1249166601100,0,0.2787756253,1.6742986276,-3994937300040,-4000268296230,-4020473236680,-4077267965940,-4291115871010,-6955976721070,0,0.2803556038,1.6613195751,-74388215710.2,-74493826541.2,-74894098226.4,-76019212907.1,-80255287750.6,-133002462999,0,0.2788683847,1.6735437571,-839578751478,-840702684690,-844962510376,-856936769691,-902025481457,-1464176288690,0.5,0.2783221183,1.6778669411,81452305209.9,81558744107.4,81962167533.6,83096254417.9,87367604113.1,140749725389,0.5,0.2777172705,1.6825903503,310953657043,311349577775,312850211650,317068898710,332960111535,531857922744,0.5,0.2797620357,1.6662960492,170459324319,170696217785,171594047795,174117644268,183617789445,301754613902,0
2017-06-21 02:00:38.795,-6741690262930,-2955070844180,164655349012,78778180373.2,-586071476530,-3156055033910,-57800561270.9,-662629502705,64637843498.4,248264590223,133300266232,0,0,0,1,0,0,0.0001157581,0.0021999546,0.0012177407,-0.0002069723,-398204868099,-169014181018,8955572683.23,4435476435.65,-32262260300.9,-181251803041,-3459933397.9,-38028371319,3616279800.14,13591398165.7,7923974946.03,-0.0016218059,0.0001710269,-6.9383841651E-05,-0.000013953,12085375427800,5164639931290,276982776698,135837112976,990445828180,5524317732310,105176249229,1160720028580,111099067675,419286225155,240101456216,0.0032099612,0.0037835142,0.002350451,0.0003400111,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.2796968472,1.6668224907,-8064953081350,-8076125911610,-8118471373250,-8237497045460,-8685601116670,-14261532294500,0,0.2789500659,1.6728792628,-3513684564150,-3518401982750,-3536281552780,-3586541020670,-3775797596050,-6136142819940,0.5,0.2778782955,1.6813268469,194096479686,194345117827,195287520449,197936910264,207917339557,332897295808,0.5,0.2784813984,1.6766227467,93324232109.1,93447115102.8,93912859434.7,95222095287.8,100152521920,161695704121,0,0.2776995766,1.6827579466,-690151518308,-691031222680,-694365454163,-703738391713,-739038528817,-1180043873250,0,0.2788827499,1.67343621,-3751130160170,-3756156922530,-3775208796100,-3828762382190,-4030407142090,-6543276297700,0,0.2804889776,1.6601960831,-69561955646.2,-69661216914.2,-70037423252.9,-71094892309,-75076268515.1,-124650271618,0,0.278990448,1.6725594703,-788171594163,-789231852532,-793250342199,-804546198321,-847080218608,-1377354749700,0.5,0.2785106829,1.6763712925,76578890297.3,76679736649.3,77061962711.8,78136455639.9,82183290630.3,132750815918,0.5,0.2779401409,1.680855098,292812227170,293188539834,294614851583,298624574728,313728326329,502726399245,0.5,0.2798304841,1.6657275293,159636337880,159858752746,160701709411,163071075912,171990704909,282920100141,0
2017-06-21 02:00:40.795,-6311185146610,-2770735422670,154713634275,73942306478.2,-551170270132,-2960137382660,-53973370539.2,-621267042881,60653300711.3,233254611465,124744538847,0,0,0,1,0,0,1.09082607315E-06,0.0020649857,0.0011337432,-0.0001946431,-373357073675,-159030239097,8476299320.1,4179350186.15,-30460612731,-170396519715,-3241729620.86,-35764691843.3,3411182503.68,12850055774.8,7423321642.84,-0.0016279663,0.0001636105,-7.37581665687E-05,-1.33843534074E-05,11331876086800,4858228977300,261891117324,127967224077,934999211459,5193671704680,98529446620.8,1091444605010,104744641648,396148233505,224982680486,0.0030207375,0.0035565249,0.0022150551,0.0003219617,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.2797746521,1.6661790649,-7554420780830,-7564917516610,-7604700563290,-7716523816030,-8137513497980,-13376177897500,0,0.2790844634,1.6717931583,-3297900305840,-3302351864950,-3319223783730,-3366650637110,-3545239329020,-5772350278820,0.5,0.2781117743,1.6795009858,182703358915,182939711531,183835546049,186353994719,195840847739,314598670792,0.5,0.2786392026,1.6753643122,87700351105.5,87816565219.3,88257033303.6,89495214170,94158030657.5,152357225798,0,0.2778674971,1.6814506604,-649866193588,-650700287335,-653861645587,-662748605829,-696218342264,-1114337238530,0,0.2789945982,1.6725329463,-3521241851910,-3525981310700,-3543944282580,-3594437071080,-3784557495440,-6153863258740,0,0.2806262167,1.6590357615,-65026094976.9,-65119368267.6,-65472879679.6,-66466555124.4,-70207734639.1,-116789029292,0,0.2791155998,1.6715465442,-739679246763,-740679229486,-744469266544,-755122935162,-795238643223,-1295338725290,0.5,0.2786989875,1.6748690888,71962127365.6,72057623872.2,72419572502.8,73437057965.2,77269125427.6,125144645006,0.5,0.2781612175,1.6791217549,275572161448,275929585908,277284304255,281092736883,295437961454,474902502910,0.5,0.2799061331,1.6650981863,149474590395,149683433083,150474951622,152699742648,161075185338,265246934662,0
2017-06-21 02:00:42.795,-5906776415450,-2596943259680,145288546212,69373527493.3,-518113584794,-2775483704930,-50379728625.6,-582282780093,56886521056.3,219029217933,116708769606,0,0,0,1,0,0,-0.0001070812,0.0019378364,0.0010543988,-0.0001829281,-350023089187,-149590011142,8016939993.42,3936776407.04,-28750721900,-160165712384,-3036498593.95,-33627162815.1,3216222931.83,12142218612.9,6953981621.68,-0.001633795,0.0001566087,-0.000077913,-1.28368483193E-05,10624090190300,4568580256970,247452137306,120512882856,882356083697,4881907860010,92277056308.4,1026031688550,98706987970.9,374071831838,210802591800,0.002841729,0.0033422631,0.0020865492,0.0003046144,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.2798568226,1.6654980673,-7074786051200,-7084647258780,-7122021635590,-7227074596280,-7622576442280,-12544174852400,0,0.2792210943,1.6706845048,-3094290646440,-3098490148940,-3114406732330,-3159148042420,-3327622811920,-5428428232770,0.5,0.2783408058,1.6776968456,171875416852,172099897950,172950733939,175342657071,184352608505,297102523028,0.5,0.2787996725,1.6740784801,82382087025.8,82491958959.6,82908389035.7,84078995629.6,88487309501.1,143506093624,0,0.2780382559,1.6801142653,-611672625217,-612463209557,-615459658337,-623883026610,-655606645978,-1051889286450,0,0.2791110131,1.6715897299,-3304498589110,-3308966664490,-3325901071590,-3373502650090,-3552737080440,-5786408379920,0,0.2807672594,1.6578387768,-60764096589.4,-60851722885,-61183831707.6,-62117346092.7,-65632004920.1,-109390813430,0,0.2792438844,1.6705043426,-693946047791,-694888977618,-698462776721,-708508593693,-746335290905,-1217874554370,0.5,0.2788870521,1.6733602323,67590840562.8,67681222664.9,68023786271.3,68986773375.6,72613528919.5,117915971058,0.5,0.2783805477,1.677390287,259200154974,259539403102,260825226464,264439956717,278055266432,448348322865,0.5,0.2799889299,1.6644080804,139932750334,140128864912,140872144235,142961350177,150826437594,248659423115,0
2017-06-21 02:00:44.795,-5526910916380,-2433139397930,136360125698,65058673911.7,-486816297765,-2601477126430,-47006321527.1,-545548872299,53327502758.9,205556517503,109161309009,0,0,0,1,0,0,-0.0002090918,0.0018180818,0.0009794832,-0.0001718083,-328109220683,-140666303641,7577183746.55,3707076220.65,-27128044776.9,-150522695858,-2843488942.69,-31609048945.3,3030990032.25,11466839569.4,6513911058.48,-0.0016393084,0.0001499998,-8.18570725158E-05,-1.23104026017E-05,9959210278510,4294849687760,233652715601,113453571461,832382170209,4587935961300,86396411868.3,964275837119,92973251410.5,353023284435,197500257681,0.0026724291,0.0031400544,0.0019646474,0.0002879638,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.2799433637,1.664779201,-6624196127620,-6633459842230,-6668569701870,-6767257538710,-7138796654190,-11762273667100,0,0.2793600442,1.6695523982,-2902222837320,-2906183427310,-2921194494220,-2963390312440,-3122278673640,-5103375774020,0.5,0.278565752,1.6759123476,161593383966,161806412955,162613840402,164883710799,173433647078,280392047378,0.5,0.278962682,1.6727659749,77354460555.2,77458301648.8,77851873736.9,78958223176.4,83124526261.6,135118844469,0,0.278211638,1.6787501142,-575474436708,-576223517024,-579062656931,-587043798169,-617101748075,-992551303071,0,0.2792318448,1.6706073998,-3100172612670,-3104384287120,-3120346912800,-3165216882830,-3334166093480,-5439668047890,0,0.2809120506,1.6566052361,-56760364234.9,-56842665210.1,-57154590609.1,-58031370837.5,-61332410982.5,-102429356295,0,0.2793753483,1.6694322038,-650824414225,-651713346779,-655082489125,-664553009762,-700213293133,-1144721796030,0.5,0.2790749111,1.6718445058,63454190284.3,63539686219.3,63863729895.6,64774650972.5,68205260895.6,111049915056,0.5,0.2785981919,1.6756605385,243663288665,243985063047,245204654633,248633171600,261546804477,423025591969,0.5,0.2800788043,1.6636573875,130972324637,131156497520,131854518035,133816515223,141202767990,233087309234,0
2017-06-21 02:00:46.795,-5170130665680,-2278795844470,127908519004,60985175162.3,-457196878167,-2437535663800,-43840574815.3,-510944097313,49966572251.3,192805211542,102072614141,0,0,0,1,0,0,-0.0003052591,0.0017053192,0.0009087804,-0.0001612639,-307527924482,-132233142072,7156666748.19,3489606922.48,-25588309475.8,-141433212290,-2661994392.61,-29703977271.1,2855085297.4,10822875535.2,6101209273.23,-0.0016445224,0.0001437628,-8.55991482761E-05,-1.18048760993E-05,9334611531150,4036231621010,220478353431,106769833459,784950745766,4310736215080,80866192479.2,905982475954,87530944573.3,332968943932,185019040544,0.0025123549,0.0029492582,0.0018490702,0.0002720024,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.2800342833,1.66402213,-6200913692840,-6209615589790,-6242596141130,-6335298886070,-6684305785220,-11027434370400,0,0.2795013966,1.6683959325,-2721094371340,-2724828561950,-2738981539680,-2778765193670,-2928569330060,-4796237849270,0.5,0.278786962,1.674145421,151837771484,152039770467,152805389567,154957708401,163064619564,264448745698,0.5,0.2791281163,1.6714274476,72603194880,72701301988.1,73073141212.3,74118396310.5,78054599732.7,127173195526,0,0.2783874536,1.6773593949,-541179621865,-541889114278,-544578207645,-552137536350,-580606690844,-936182459830,0,0.279356951,1.6695867389,-2907578900420,-2911548284990,-2926592610050,-2968881291760,-3128111140550,-5112477568780,0,0.2810605426,1.6553351839,-53000183503.8,-53077462726.1,-53370355245.1,-54193635343.6,-57293232899.7,-95879932585.3,0,0.2795100387,1.6683294484,-610174415591,-611012248118,-614187714674,-623113807027,-656723920304,-1075652499950,0.5,0.2792626122,1.6703215745,59541670550.4,59622501401.6,59928863140.9,60790074317.7,64033417712.1,104531956959,0.5,0.2788142239,1.6739322332,228929088418,229234081132,230390064325,233639745037,245879515855,398895791379,0.5,0.2801756704,1.6628463856,122557444710,122730409010,123385949121,125228546185,132165348979,218465366936,0
2017-06-21 02:00:48.795,-4835066596850,-2133410391970,119914062290,57141028693.4,-429177183571,-2283109889670,-40870609597.2,-478353512614,46794381737.4,180744640733,95415089434.4,0,0,0,1,0,0,-0.0003958862,0.001599167,0.0008420826,-0.000151275,-288197371134,-124265728025,6754980069.42,3283759534.19,-24127491581,-132865238645,-2491350786.02,-27905915365.6,2688122317.55,10209288803.2,5714108418.31,-0.0016494518,0.0001378782,-8.91476674975E-05,-1.13200603425E-05,8747838820240,3791957406460,207913402525,100443203146,739941979832,4049353778940,75666333889.7,850967275113,82367939166.2,313875310821,173306282349,0.0023610457,0.0027692661,0.001739545,0.0002567209,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.2801295919,1.6632264846,-5803309086190,-5811482639130,-5842460746890,-5929534980630,-6257351925580,-10336811610800,0,0.2796452338,1.6672142019,-2550331703510,-2553851403790,-2567191430130,-2604689810970,-2745887657340,-4506103489010,0.5,0.2790047725,1.6723940009,142588993157,142780384546,143505796618,145545068020,153225952026,249252721777,0.5,0.2792958718,1.6700634708,68114675989,68207332280.5,68558511897.6,69545689691.8,73263155907.2,119647964281,0,0.2785655371,1.6759431314,-508700248752,-509371985922,-511917978784,-519075020719,-546028911865,-882649099250,0,0.2794861973,1.668528471,-2726072160750,-2729812555550,-2743988987510,-2783838064640,-2933881916460,-4803745081970,0,0.2812126953,1.6540285992,-49469667179.5,-49542211220.7,-49817156990.6,-50589989952.9,-53499639620.7,-89719255615.3,0,0.2796480026,1.6671953871,-571863373480,-572652853098,-575645055867,-584055988576,-615726152865,-1010450527730,0.5,0.2794502165,1.6687909892,55843106516.2,55919486266.7,56208977171.6,57022758927,60087429780.3,98347933837.5,0.5,0.2790287293,1.6722049756,214965580715,215254472195,216349426238,219427523550,231020778120,375920255766,0.5,0.2802794285,1.6619754412,114654668316,114817107866,115432759231,117163239968,123678002877,204733020176,0
2017-06-21 02:00:50.795,-4520432765980,-1996505481090,112357354798,53514771565.9,-402682280063,-2137680791620,-38085201675.4,-447668133432,43801906445.4,169344826242,89162939930.9,0,0,0,1,0,0,-0.000481262,0.0014992635,0.0007791905,-0.0001418214,-270041041829,-116740396430,6371676823.55,3088956561.57,-22741792918.1,-124788811587,-2330933314.28,-26209151276.8,2529726407.34,9625048549.19,5350963867.01,-0.0016541109,0.0001323271,-9.25109035512E-05,-1.08556855628E-05,8196594748100,3561293975280,195941273412,94456140933.6,697242353670,3802893766250,70777945923.4,799055572799,77472458843.1,295709093462,162313010851,0.0022180628,0.0025995006,0.0016358065,0.0002421078,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.2802293015,1.6623918686,-5429853099310,-5437529726590,-5466624466140,-5548404877340,-5856291743020,-9687740943620,0,0.279791636,1.6660063023,-2389389011580,-2392705552620,-2405275574670,-2440609414460,-2573655704090,-4232104073060,0.5,0.2792195095,1.6706560268,133827472872,134008677281,134695476800,136626185437,143897964030,234782948528,0.5,0.2794658571,1.6686745346,63875916305.4,63963391997.3,64294936177.5,65226915746.1,68736487912.7,112522995644,0,0.2787457465,1.6745021861,-477952198443,-478587934685,-480997476205,-487770922878,-513279945105,-831824107632,0,0.2796194576,1.6674332569,-2555044083180,-2558568032800,-2571924116030,-2609467225610,-2750828170500,-4512446018100,0,0.2813684759,1.6526853953,-46155704630.3,-46223784096.7,-46481808739.4,-47207077481.7,-49937633822,-83925381510.7,0,0.279789286,1.6660293288,-535765484348,-536509215832,-539328027295,-547251552453,-577086278079,-948910920012,0.5,0.2796377968,1.6672521896,52348651981.8,52420787574.7,52694192044.1,53462749805.6,56357059199.2,92484039297.7,0.5,0.2792418059,1.6704782525,201741344318,202014802311,203051258337,205964889756,216938462760,354060277735,0.5,0.2803899674,1.6610449957,107232796378,107385349452,107963531069,109588694063,115707001659,191833989226,0
2017-06-21 02:00:52.795,-4225020974910,-1867627103130,105219321682,50095454298.8,-377640282568,-2000757807530,-35473743612.4,-418784627811,40980441525.2,158576506166,83292036177.7,0,0,0,1,0,0,-0.000561662,0.001405266,0.0007199124,-0.0001328825,-252987354847,-109634573089,6006278698.06,2904649941.49,-21427622544.4,-117175868200,-2180153949.66,-24608275005.2,2379534291.04,9069132358.06,5010245258.29,-0.0016585132,0.0001270917,-9.5696917757E-05,-1.04114274199E-05,7678728596940,3343542447000,184544624742,88791974282.5,656744142219,3570516700540,66183236049,750081839534,72833073289.8,278437267670,151993666203,0.0020829874,0.0024394136,0.0015375968,0.0002281503,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.2803334247,1.6615178673,-5079110309710,-5086319509930,-5113642681030,-5190443509830,-5479583214510,-9077726214820,0,0.2799406811,1.664771334,-2237746996520,-2240871156630,-2252712026270,-2285996167030,-2411323443730,-3973411636330,0.5,0.2794314889,1.6689294405,125533739166,125705173571,126354941205,128181532731,135060977914,221017509162,0.5,0.2796379925,1.6672610437,59874521352.3,59957074383.9,60269960765.9,61149490384.3,64461519336.7,105779095666,0,0.2789279626,1.6730372623,-448854934342,-449456350157,-451735809755,-458143566559,-482275157297,-783586365428,0,0.2797566147,1.6663016914,-2393920821830,-2397240166100,-2409820774040,-2445184046760,-2578336931620,-4237618047690,0,0.2815278591,1.65130542,-43045914916.7,-43109785404.2,-43351857647.2,-44032285180.7,-46594000850.9,-78477620899.4,0,0.2799339325,1.6648305887,-501761463665,-502461916800,-505116697762,-512579129156,-540677510177,-890839304784,0.5,0.2798254376,1.6657045081,49048786780.7,49116878179.7,49374954139.6,50100418910.9,52832397364,86926823825.2,0.5,0.2794535626,1.6687514348,189225557800,189484236407,190464673820,193220811326,203600987932,333277210247,0.5,0.2805071663,1.6600555533,100262703754,100405966504,100948937721,102475132901,108220881818,179715962013,0
2017-06-21 02:00:54.795,-3947695776090,-1746343742530,98481267492,46872616727.4,-353982212613,-1871877021300,-33026209449.8,-391605027450,38321598551.1,148411167286,77779789950.8,0,0,0,1,0,0,-0.0006373482,0.0013168498,0.0006640646,-0.0001244381,-236969319820,-102926732741,5658281903.77,2730319160.68,-20181579751.2,-110000101034,-2038459061.82,-23098161353.7,2237193836.42,8540527762.74,4690528157.82,-0.0016626718,0.0001221551,-9.87135505279E-05,-9.98691342035E-06,7192226120670,3138036764440,173705534678,83434843703.3,618344954180,3351434376150,61865438577.8,703889178985,68438693251.2,262027135072,142305846770,0.0019554207,0.0022884851,0.0014446656,0.0002148342,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.2804419741,1.6606040556,-4749732906740,-4756502384380,-4782158987260,-4854275363240,-5125778901530,-8504427950300,0,0.2800924447,1.6635084042,-2094911723200,-2097853752250,-2109004318460,-2140347971310,-2258367567270,-3729237217730,0.5,0.2796410175,1.6672121853,117688507747,117850583892,118464880462,120191744494,126695414729,207933813889,0.5,0.2798122107,1.665823314,56098659116.8,56176535768.2,56471697799.9,57301401560.9,60425770588.3,99397971238.7,0,0.2791120878,1.671548908,-421331298174,-421900004258,-424055486789,-430114715665,-452933515290,-737820266619,0,0.2798975606,1.6651342991,-2242160689990,-2245286610510,-2257134121820,-2290436677540,-2415829968560,-3978356471930,0,0.2816908264,1.6498884578,-40128603303.2,-40188506282.8,-40415541314.9,-41053700174.2,-43456261420,-73356457555.5,0,0.2800819829,1.6635984961,-469738209729,-470397726245,-472897352185,-479923639286,-506379632053,-836051343012,0.5,0.2800132339,1.6641471745,45934313961.3,45998554211.9,46242033371.7,46926462413.3,49503862475.7,81663195720.7,0.5,0.2796641191,1.6670237803,177388042733,177632581554,178559424769,181164885660,190977366994,313532565923,0.5,0.2806308964,1.6590076681,93717183079.5,93851712696.4,94361585209.9,95794747559.2,101190273352,168330289192,0
